"Step","SAbDab_Liberis + Token_Transformer - F1","SAbDab_Liberis + Token_Transformer - F1__MIN","SAbDab_Liberis + Token_Transformer - F1__MAX","SAbDab_Liberis + Token_CNN_RNN - F1","SAbDab_Liberis + Token_CNN_RNN - F1__MIN","SAbDab_Liberis + Token_CNN_RNN - F1__MAX","SAbDab_Liberis + Token_CNN - F1","SAbDab_Liberis + Token_CNN - F1__MIN","SAbDab_Liberis + Token_CNN - F1__MAX"
"297","0.2634044768349818","0.26132222800624677","0.26548672566371684","0.7384054194893174","0.7357998957790516","0.7410109431995832","0.6038571506382924","0.5990639625585024","0.6086503387180824"
"299","0.2632687976437976","0.26195426195426197","0.26458333333333334","0.7378843147472642","0.7357998957790516","0.7399687337154768","0.6107347576862949","0.6096925482021887","0.6117769671704012"
"301","0.271105011776104","0.2691511387163561","0.273058884835852","0.7389265242313705","0.7357998957790516","0.7420531526836894","0.607608129233976","0.6013548723293382","0.6138613861386139"
"303","0.27017587217297967","0.26625065002600107","0.2741010943199583","0.7378843147472642","0.7368421052631579","0.7389265242313705","0.6096925482021887","0.5992704533611256","0.6201146430432517"
"305","0.27162428820804285","0.266597510373444","0.2766510660426417","0.7378843147472642","0.7357998957790516","0.7399687337154768","0.6039603960396039","0.6013548723293382","0.6065659197498697"
"307","0.2766672953602414","0.27636363636363637","0.2769709543568465","0.737363210005211","0.7368421052631579","0.7378843147472642","0.6065659197498696","0.6013548723293382","0.6117769671704012"
"309","0.27316743704445634","0.2638961038961039","0.2824387701928088","0.7394476289734238","0.7378843147472642","0.7410109431995832","0.6070870244919229","0.6013548723293382","0.6128191766545076"
"311","0.2710010822510822","0.2708333333333333","0.27116883116883117","0.7399687337154768","0.7378843147472642","0.7420531526836894","0.60661445135696","0.6045785639958376","0.6086503387180824"
"313","0.2643535301225617","0.26204039357845677","0.26666666666666666","0.7410109431995832","0.7410109431995832","0.7410109431995832","0.6081292339760291","0.6065659197498697","0.6096925482021887"
"315","0.27336203222460187","0.27253886010362693","0.2741852043455768","0.7384054194893174","0.7357998957790516","0.7410109431995832","0.6137001693590411","0.6086503387180824","0.61875"
"317","0.27500007459854453","0.27485684539302446","0.2751433038040646","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6096925482021887","0.6065659197498697","0.6128191766545076"
"319","0.26521824607555666","0.2615464452516866","0.2688900468994268","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6050026055237103","0.6003126628452319","0.6096925482021887"
"321","0.2691293269239889","0.2678478374153205","0.2704108164326573","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6055237102657633","0.597186034392913","0.6138613861386139"
"323","0.27116944406664034","0.2699896157840083","0.27234927234927236","0.7425742574257426","0.7420531526836894","0.7430953621677957","0.6102136529442418","0.6023970818134445","0.618030224075039"
"325","0.2703836090845927","0.2677083333333333","0.273058884835852","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6112558624283482","0.6023970818134445","0.6201146430432517"
"327","0.2659051211204818","0.26569797612869744","0.2661122661122661","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6138613861386139","0.6065659197498697","0.621156852527358"
"329","0.267491676949728","0.26159458051068263","0.2733887733887734","0.7402968668577383","0.7399687337154768","0.740625","0.6169880145909328","0.6065659197498697","0.6274101094319958"
"331","0.2740892047469238","0.26811594202898553","0.2800624674648621","0.7410109431995832","0.7410109431995832","0.7410109431995832","0.6175091193329859","0.6096925482021887","0.6253256904637832"
"333","0.28016766968107365","0.27639751552795033","0.2839378238341969","0.741010943199583","0.7399687337154768","0.7420531526836894","0.614382490880667","0.607608129233976","0.621156852527358"
"335","0.2688429321849416","0.26132222800624677","0.27636363636363637","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6102136529442418","0.607608129233976","0.6128191766545076"
"337","0.27492938515605214","0.2736732570239334","0.2761855132881709","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6112558624283481","0.6107347576862949","0.6117769671704012"
"339","0.27894728289131565","0.27708333333333335","0.28081123244929795","0.740297409675178","0.7385416666666667","0.7420531526836894","0.6117769671704012","0.607608129233976","0.6159458051068265"
"341","0.2704858287107609","0.26791277258566976","0.273058884835852","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6159458051068265","0.6065659197498697","0.6253256904637832"
"343","0.27315296566077","0.27055150884495316","0.2757544224765869","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6136988123154421","0.6034392912975508","0.6239583333333333"
"345","0.27031043415346323","0.2675619834710744","0.273058884835852","0.7420531526836894","0.7420531526836894","0.7420531526836894","0.6149035956227202","0.6138613861386139","0.6159458051068265"
"347","0.2702426959931329","0.2695109261186264","0.2709744658676394","0.7420531526836894","0.7420531526836894","0.7420531526836894","0.6117769671704012","0.6034392912975508","0.6201146430432517"
"349","0.26437532501300054","0.2625","0.26625065002600107","0.7420531526836894","0.7420531526836894","0.7420531526836894","0.613861386138614","0.6055237102657635","0.6221990620114644"
"351","0.26892299417262855","0.26001040041601664","0.2778355879292404","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6154247003647734","0.6086503387180824","0.6221990620114644"
"353","0.26576641387809785","0.26375908618899274","0.2677737415672029","0.7408182430085114","0.7395833333333334","0.7420531526836894","0.6117769671704012","0.6003126628452319","0.6232412714955706"
"355","0.27038198063227376","0.26680562793121415","0.27395833333333336","0.741010943199583","0.7399687337154768","0.7420531526836894","0.618030224075039","0.6086503387180824","0.6274101094319958"
"357","0.2741922210672211","0.27291666666666664","0.27546777546777546","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6102136529442418","0.6003126628452319","0.6201146430432517"
"359","0.2711408654333152","0.26548672566371684","0.2767950052029136","0.7425742574257426","0.7420531526836894","0.7430953621677957","0.6149035956227202","0.6065659197498697","0.6232412714955706"
"361","0.2752284736659737","0.26979166666666665","0.2806652806652807","0.7425742574257426","0.7420531526836894","0.7430953621677957","0.6133402813965607","0.6065659197498697","0.6201146430432517"
"363","0.27072009072009073","0.2690909090909091","0.27234927234927236","0.7430953621677957","0.7430953621677957","0.7430953621677957","0.6091714434601354","0.6013548723293382","0.6169880145909328"
"365","0.2764317555289753","0.2751433038040646","0.277720207253886","0.74048983845753","0.7378843147472642","0.7430953621677957","0.6128191766545076","0.6055237102657635","0.6201146430432517"
"367","0.27458901990961837","0.273815720978657","0.2753623188405797","0.741010943199583","0.7389265242313705","0.7430953621677957","0.6122980719124544","0.6034392912975508","0.621156852527358"
"369","0.27238612132882356","0.26797723745473356","0.2767950052029136","0.74048983845753","0.7378843147472642","0.7430953621677957","0.6137036976723989","0.6052083333333333","0.6221990620114644"
"371","0.26710549536636496","0.26195426195426197","0.2722567287784679","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6102136529442418","0.597186034392913","0.6232412714955706"
"373","0.27173300381547","0.2708333333333333","0.2726326742976067","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.614382490880667","0.607608129233976","0.621156852527358"
"375","0.26941115164147994","0.2678478374153205","0.2709744658676394","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6133402813965607","0.6034392912975508","0.6232412714955706"
"377","0.2709305894521928","0.2706923477355544","0.27116883116883117","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6128191766545076","0.6023970818134445","0.6232412714955706"
"379","0.2708339493364663","0.2696512233211869","0.2720166753517457","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6149035956227202","0.607608129233976","0.6221990620114644"
"381","0.26877495033582444","0.2611862643080125","0.27636363636363637","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6126574170574952","0.6044815007816571","0.6208333333333333"
"383","0.2763479914196568","0.2745709828393136","0.278125","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6091714434601354","0.6034392912975508","0.6149035956227201"
"385","0.26292630480753243","0.262448132780083","0.2634044768349818","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6096925482021887","0.6003126628452319","0.6190724335591454"
"387","0.2663340362565524","0.2585669781931464","0.2741010943199583","0.7420531526836894","0.7410109431995832","0.7430953621677957","0.6128191766545075","0.607608129233976","0.618030224075039"
"389","0.26074167966718664","0.25065002600104","0.2708333333333333","0.741010943199583","0.7389265242313705","0.7430953621677957","0.6116160217995483","0.6055237102657635","0.6177083333333333"
"391","0.270621262350494","0.26979166666666665","0.2714508580343214","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6122980719124544","0.6065659197498697","0.618030224075039"
"393","0.2691931061496279","0.26811594202898553","0.2702702702702703","0.74048983845753","0.7378843147472642","0.7430953621677957","0.614382490880667","0.6096925482021887","0.6190724335591454"
"395","0.26514251263893035","0.26023846552617935","0.27004655975168135","0.74048983845753","0.7378843147472642","0.7430953621677957","0.6161424739969819","0.6096925482021887","0.6225923997917752"
"397","0.2756804653679654","0.27395833333333336","0.27740259740259743","0.7397752192982456","0.7368421052631579","0.7427083333333333","0.6107347576862949","0.6003126628452319","0.621156852527358"
"399","0.27225916380451265","0.26990692864529475","0.27461139896373055","0.7391980515072609","0.7389265242313705","0.7394695787831513","0.6149035956227202","0.6096925482021887","0.6201146430432517"
"401","0.2706237222912574","0.2692307692307692","0.2720166753517457","0.737363210005211","0.7357998957790516","0.7389265242313705","0.6105781548549591","0.6010416666666667","0.6201146430432517"
"403","0.27262972106722105","0.26979166666666665","0.27546777546777546","0.7390058816583047","0.7389265242313705","0.739085239085239","0.6133402813965607","0.607608129233976","0.6190724335591454"
"405","0.2761455950465998","0.2745709828393136","0.277720207253886","0.7399687337154768","0.7399687337154768","0.7399687337154768","0.6112558624283482","0.6034392912975508","0.6190724335591454"
"407","0.26729346812593435","0.26195426195426197","0.2726326742976067","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6154247003647733","0.6117769671704012","0.6190724335591454"
"409","0.26481839161359744","0.2584679520583637","0.27116883116883117","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6237623762376238","0.6221990620114644","0.6253256904637832"
"411","0.2636406412253375","0.25729166666666664","0.2699896157840083","0.7402968668577383","0.7399687337154768","0.740625","0.6117769671704012","0.6055237102657635","0.618030224075039"
"413","0.26541711875047735","0.2634044768349818","0.26742976066597296","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6164669098488795","0.6149035956227201","0.618030224075039"
"415","0.2723515070472949","0.26805194805194804","0.2766510660426417","0.7410109431995832","0.7410109431995832","0.7410109431995832","0.6105776120375195","0.603125","0.618030224075039"
"417","0.27708333333333335","0.27395833333333336","0.28020833333333334","0.7384054194893173","0.7368421052631579","0.7399687337154768","0.6149035956227202","0.6086503387180824","0.621156852527358"
"419","0.26399851500330895","0.2585669781931464","0.2694300518134715","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6164669098488796","0.6096925482021887","0.6232412714955706"
"421","0.27100172456429994","0.26937077483099325","0.2726326742976067","0.741474840293055","0.7398543184183143","0.7430953621677957","0.6117769671704012","0.6044815007816571","0.6190724335591454"
"423","0.27449896617430436","0.2736732570239334","0.2753246753246753","0.7425742574257426","0.7410109431995832","0.7441375716519021","0.6169880145909328","0.6117769671704012","0.6221990620114644"
"425","0.2724647711481675","0.26472120896300155","0.28020833333333334","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6195935383011986","0.6107347576862949","0.6284523189161021"
"427","0.2711427613414579","0.2695109261186264","0.27277459656428943","0.7413388049331249","0.7410109431995832","0.7416666666666667","0.6227201667535174","0.618030224075039","0.6274101094319958"
"429","0.26840232683982684","0.26701298701298704","0.26979166666666665","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.618030224075039","0.6159458051068265","0.6201146430432517"
"431","0.26406392796873046","0.26132222800624677","0.26680562793121415","0.7425742574257426","0.7410109431995832","0.7441375716519021","0.618030224075039","0.6138613861386139","0.6221990620114644"
"433","0.2623401618728721","0.25752855659397716","0.26715176715176714","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6110981739621331","0.6052083333333333","0.6169880145909328"
"435","0.2607104999824681","0.2602811035918792","0.261139896373057","0.7410109431995832","0.7410109431995832","0.7410109431995832","0.6185513288170922","0.6117769671704012","0.6253256904637832"
"437","0.26753113715622834","0.26625065002600107","0.2688116242864556","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6169880145909328","0.6117769671704012","0.6221990620114644"
"439","0.2659665388334279","0.26236335242061426","0.26956972524624156","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6171841409462188","0.6107347576862949","0.6236335242061426"
"441","0.2684758701434053","0.2649350649350649","0.2720166753517457","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6164669098488796","0.6128191766545076","0.6201146430432517"
"443","0.2679841426022186","0.266597510373444","0.26937077483099325","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.618030224075039","0.6096925482021887","0.6263678999478896"
"445","0.27050058674197663","0.26521060842433697","0.27579056505961635","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6216779572694111","0.6169880145909328","0.6263678999478896"
"447","0.2666672815395187","0.26548672566371684","0.2678478374153205","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6206357477853048","0.6138613861386139","0.6274101094319958"
"449","0.26272066458982346","0.2616822429906542","0.26375908618899274","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6164669098488796","0.6128191766545076","0.6201146430432517"
"451","0.26510288224362044","0.26263678999478896","0.26756897449245187","0.7420531526836894","0.7410109431995832","0.7430953621677957","0.6154247003647733","0.6065659197498697","0.6242834809796769"
"453","0.2669811167446698","0.2641705668226729","0.26979166666666665","0.7415320479416363","0.7399687337154768","0.7430953621677957","0.6185513288170923","0.6138613861386139","0.6232412714955706"
"455","0.26819188092199014","0.26701298701298704","0.26937077483099325","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.618030224075039","0.6086503387180824","0.6274101094319958"
"457","0.26230094286373595","0.2577962577962578","0.26680562793121415","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6102136529442418","0.6086503387180824","0.6117769671704012"
"459","0.2650300218148218","0.2584679520583637","0.2715920915712799","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6159458051068265","0.6128191766545076","0.6190724335591454"
"461","0.2683689421573736","0.26055237102657636","0.2761855132881709","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6142229025534133","0.6125","0.6159458051068265"
"463","0.26788336809159297","0.26403326403326405","0.27173347214992194","0.7410109431995832","0.7410109431995832","0.7410109431995832","0.6112558624283481","0.607608129233976","0.6149035956227201"
"465","0.2679794515929439","0.2663891779396462","0.26956972524624156","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6164669098488796","0.6138613861386139","0.6190724335591454"
"467","0.2600713096395719","0.2563835330901511","0.26375908618899274","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6107347576862949","0.6107347576862949","0.6107347576862949"
"469","0.26506542699724517","0.259297520661157","0.2708333333333333","0.7368421052631579","0.7337154768108389","0.7399687337154768","0.6159458051068265","0.6138613861386139","0.618030224075039"
"471","0.2642001042209484","0.25951016154247003","0.2688900468994268","0.7384054194893174","0.7357998957790516","0.7410109431995832","0.6149035956227202","0.6107347576862949","0.6190724335591454"
"473","0.2655545072011105","0.2604166666666667","0.2706923477355544","0.7384054194893174","0.7357998957790516","0.7410109431995832","0.621156852527358","0.618030224075039","0.6242834809796769"
"475","0.26302117594975477","0.26236335242061426","0.2636789994788953","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6185513288170923","0.618030224075039","0.6190724335591454"
"477","0.2611214826839827","0.2587012987012987","0.2635416666666667","0.7399687337154768","0.7399687337154768","0.7399687337154768","0.6154659115618555","0.6139438085327783","0.6169880145909328"
"479","0.2667499346271106","0.25996892801657173","0.2735309412376495","0.7399687337154768","0.7399687337154768","0.7399687337154768","0.6194325929303457","0.6177083333333333","0.621156852527358"
"481","0.2745637080254467","0.26756897449245187","0.28155844155844156","0.7384054194893174","0.7378843147472642","0.7389265242313705","0.6133402813965607","0.6117769671704012","0.6149035956227201"
"483","0.2682587131910753","0.26534859521331944","0.27116883116883117","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6142651542434809","0.6125845033801353","0.6159458051068265"
"485","0.2649470033130856","0.2592016588906169","0.2706923477355544","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.621156852527358","0.618030224075039","0.6242834809796769"
"487","0.27064753466622626","0.26715176715176714","0.27414330218068533","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6195935383011986","0.6169880145909328","0.6221990620114644"
"489","0.2672277720117626","0.263622210690192","0.2708333333333333","0.737363210005211","0.7357998957790516","0.7389265242313705","0.6178709071565052","0.6114583333333333","0.6242834809796769"
"491","0.27383643383643386","0.2702702702702703","0.27740259740259743","0.7389265242313705","0.7389265242313705","0.7389265242313705","0.6206357477853048","0.6190724335591454","0.6221990620114644"
"493","0.27121217048213664","0.26979166666666665","0.2726326742976067","0.7384054194893174","0.7378843147472642","0.7389265242313705","0.617509119332986","0.6159458051068265","0.6190724335591454"
"495","0.2682237778500324","0.26556016597510373","0.27088738972496107","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6190724335591453","0.6138613861386139","0.6242834809796769"
"497","0.27154376687571713","0.2681912681912682","0.274896265560166","0.7384054194893173","0.7368421052631579","0.7399687337154768","0.6211568525273581","0.6190724335591454","0.6232412714955706"
"499","0.2642306778636545","0.25951016154247003","0.26895119418483904","0.7392552001910717","0.7385416666666667","0.7399687337154768","0.6195935383011986","0.6169880145909328","0.6221990620114644"
"501","0.2650604427561216","0.2571577303487767","0.27296315516346653","0.741010943199583","0.7399687337154768","0.7420531526836894","0.618030224075039","0.6117769671704012","0.6242834809796769"
"503","0.2683689421573736","0.26472120896300155","0.2720166753517457","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.6163056930693069","0.6138613861386139","0.61875"
"505","0.26818809895252954","0.2620904836193448","0.2742857142857143","0.737363210005211","0.7357998957790516","0.7389265242313705","0.614382490880667","0.6096925482021887","0.6190724335591454"
"507","0.2641314378148341","0.2635416666666667","0.26472120896300155","0.7389265242313705","0.7378843147472642","0.7399687337154768","0.6195935383011986","0.6159458051068265","0.6232412714955706"
"509","0.2668425324675324","0.2649350649350649","0.26875","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6195935383011986","0.6169880145909328","0.6221990620114644"
"511","0.26893127705627706","0.2607792207792208","0.27708333333333335","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6211568525273581","0.6190724335591454","0.6232412714955706"
"513","0.2661488894718125","0.2602811035918792","0.2720166753517457","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6161413889272431","0.607608129233976","0.6246746486205101"
"515","0.27362384727529954","0.2733887733887734","0.27385892116182575","0.7384054194893173","0.7368421052631579","0.7399687337154768","0.6175091193329859","0.6117769671704012","0.6232412714955706"
"517","0.26414305238566516","0.2623120787973043","0.265974025974026","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6164669098488795","0.6149035956227201","0.618030224075039"
"519","0.2629239749029213","0.2610504420176807","0.26479750778816197","0.7389265242313705","0.7389265242313705","0.7389265242313705","0.6164669098488796","0.6055237102657635","0.6274101094319958"
"521","0.2710010822510822","0.2708333333333333","0.27116883116883117","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6149035956227202","0.6107347576862949","0.6190724335591454"
"523","0.2737458432213971","0.2684703433922997","0.27902134305049453","0.7399687337154768","0.7399687337154768","0.7399687337154768","0.6169880145909328","0.6107347576862949","0.6232412714955706"
"525","0.26635514018691586","0.26479750778816197","0.26791277258566976","0.7394476289734236","0.7389265242313705","0.7399687337154768","0.613861386138614","0.6086503387180824","0.6190724335591454"
"527","0.2652052657809959","0.26263678999478896","0.2677737415672029","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6169880145909328","0.6096925482021887","0.6242834809796769"
"529","0.2641306235886747","0.26159458051068263","0.26666666666666666","0.74048983845753","0.7399687337154768","0.7410109431995832","0.614382490880667","0.6096925482021887","0.6190724335591454"
"531","0.26132013093999307","0.25729166666666664","0.26534859521331944","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6145807873754305","0.6096925482021887","0.6194690265486725"
"533","0.2556512498062745","0.2553191489361702","0.2559833506763788","0.7399687337154768","0.7399687337154768","0.7399687337154768","0.6164669098488796","0.6128191766545076","0.6201146430432517"
"535","0.2635153148863305","0.255297157622739","0.27173347214992194","0.7402968668577383","0.7399687337154768","0.740625","0.6206753322246075","0.6160249739854319","0.6253256904637832"
"537","0.2668056279312142","0.26263678999478896","0.2709744658676394","0.738870129961679","0.7388137356919875","0.7389265242313705","0.617509119332986","0.6128191766545076","0.6221990620114644"
"539","0.2624350720301232","0.25806451612903225","0.26680562793121415","0.7382944309468541","0.7376623376623377","0.7389265242313705","0.6183911976723988","0.6145833333333334","0.6221990620114644"
"541","0.2602811035918793","0.25923997917751174","0.26132222800624677","0.739254928782352","0.7389265242313705","0.7395833333333334","0.6185513288170923","0.6159458051068265","0.621156852527358"
"543","0.2655242055242055","0.26285714285714284","0.2681912681912682","0.7389265242313705","0.7378843147472642","0.7399687337154768","0.6185513288170923","0.6138613861386139","0.6232412714955706"
"545","0.2672202041169348","0.26666666666666666","0.2677737415672029","0.7399687337154768","0.7399687337154768","0.7399687337154768","0.6209964499739448","0.615625","0.6263678999478896"
"547","0.2660754848144873","0.26472120896300155","0.26742976066597296","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6175091193329859","0.6117769671704012","0.6232412714955706"
"549","0.25982994967898665","0.25299323269130664","0.26666666666666666","0.7393912347037321","0.7388137356919875","0.7399687337154768","0.6185513288170923","0.6138613861386139","0.6232412714955706"
"551","0.2709953777106302","0.2634044768349818","0.2785862785862786","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6195935383011986","0.6169880145909328","0.6221990620114644"
"553","0.2748463039094779","0.26472120896300155","0.28497139885595424","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6149035956227201","0.6149035956227201","0.6149035956227201"
"555","0.2675986175986176","0.25467775467775466","0.2805194805194805","0.739776304933125","0.7385416666666667","0.7410109431995832","0.6164669098488796","0.6159458051068265","0.6169880145909328"
"557","0.26884839293788304","0.2643080124869927","0.2733887733887734","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6206357477853048","0.6190724335591454","0.6221990620114644"
"559","0.26725508077123505","0.25951016154247003","0.275","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6118214318830426","0.6097814776274714","0.6138613861386139"
"561","0.2649934335721583","0.25923997917751174","0.27074688796680496","0.7399687337154768","0.7389265242313705","0.7410109431995832","0.6227201667535175","0.6221990620114644","0.6232412714955706"
"563","0.25833503101536215","0.25507548152004167","0.26159458051068263","0.737363210005211","0.7337154768108389","0.7410109431995832","0.6185513288170923","0.618030224075039","0.6190724335591454"
"565","0.26675915109034265","0.259375","0.27414330218068533","0.737363210005211","0.7337154768108389","0.7410109431995832","0.6159458051068265","0.6128191766545076","0.6190724335591454"
"567","0.2631508618052671","0.2546583850931677","0.2716433385173665","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6195935383011986","0.6190724335591454","0.6201146430432517"
"569","0.26604762704478285","0.2625843279709393","0.2695109261186264","0.7394476289734238","0.7378843147472642","0.7410109431995832","0.6159458051068265","0.6149035956227201","0.6169880145909328"
"571","0.2680936741241762","0.2601456815816857","0.2760416666666667","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6164669098488796","0.6159458051068265","0.6169880145909328"
"573","0.25702618382138964","0.2555844155844156","0.2584679520583637","0.74048983845753","0.7389265242313705","0.7420531526836894","0.6149035956227202","0.6128191766545076","0.6169880145909328"
"575","0.26926900750569865","0.2657634184471079","0.27277459656428943","0.74048983845753","0.7399687337154768","0.7410109431995832","0.6183898406287998","0.6169880145909328","0.6197916666666666"
"577","0.2677417907527112","0.26507276507276506","0.2704108164326573","0.7352787910369984","0.7305888483585201","0.7399687337154768","0.6117769671704012","0.6107347576862949","0.6128191766545076"
"579","0.26653055780969603","0.265770423991727","0.2672906916276651","0.74048983845753","0.7389265242313705","0.7420531526836894","0.6175091193329859","0.6169880145909328","0.618030224075039"
"581","0.27090389960048633","0.2708333333333333","0.2709744658676394","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6112558624283482","0.6065659197498697","0.6159458051068265"
"583","0.27596954711087973","0.275","0.2769390942217595","0.7408177001910717","0.7399687337154768","0.7416666666666667","0.6221990620114644","0.6221990620114644","0.6221990620114644"
"585","0.2636870331271576","0.2609147609147609","0.2664593053395542","0.741010943199583","0.7399687337154768","0.7420531526836894","0.618030224075039","0.6117769671704012","0.6242834809796769"
"587","0.2665759102818596","0.25933609958506226","0.273815720978657","0.74048983845753","0.7389265242313705","0.7420531526836894","0.6128191766545076","0.6086503387180824","0.6169880145909328"
"589","0.263023129620837","0.2579303172126885","0.26811594202898553","0.741010943199583","0.7399687337154768","0.7420531526836894","0.6138613861386139","0.6138613861386139","0.6138613861386139"
"591","0.2596153846153846","0.25","0.2692307692307692","0.74048983845753","0.7389265242313705","0.7420531526836894","0.6175091193329859","0.6169880145909328","0.618030224075039"
"593","0.25962683486393756","0.2587012987012987","0.26055237102657636","0.74048983845753","0.7389265242313705","0.7420531526836894","0.614382490880667","0.6138613861386139","0.6149035956227201"
"595","0.2600773700461363","0.25923997917751174","0.2609147609147609","0.7364612457848432","0.7308693388859969","0.7420531526836894","0.6096925482021887","0.6065659197498697","0.6128191766545076"
"597","0.2583190676236511","0.25635703165542295","0.2602811035918792","0.736842105263158","0.7316310578426264","0.7420531526836894","0.6149035956227201","0.6117769671704012","0.618030224075039"
"599","0.26934004255688726","0.2657634184471079","0.27291666666666664","0.7415320479416363","0.7410109431995832","0.7420531526836894","0.6154247003647733","0.6128191766545076","0.618030224075039"